,CSV Nome,ESTADOS,UF,Mês,2017,2018,2019,2020,2021,2022
2887,ITR,São Paulo,SP,7," 1.197.717,43 "," 1.156.555,08 "," 1.271.433,43 "," 873.003,25 "," 2.827.954,49 "," 2.918.667,67 "
2888,ITR,Tocantins,TO,7," 139.333,49 "," 178.811,79 "," 223.867,51 "," 208.854,83 "," 782.259,95 "," 511.209,38 "
2889,LC87EST,Acre,AC,7," 88.764,00 "," 86.943,20 ",0,0,0,0
2890,LC87EST,Alagoas,AL,7," 819.214,51 "," 802.410,11 ",0,0,0,0
2891,LC87EST,Amazonas,AM,7," 982.683,00 "," 962.525,40 ",0,0,0,0
2892,LC87EST,Amapá,AP,7," 396.318,00 "," 388.188,40 ",0,0,0,0
2893,LC87EST,Bahia,BA,7," 3.623.743,51 "," 3.549.410,30 ",0,0,0,0
2894,LC87EST,Ceará,CE,7," 1.588.089,76 "," 1.555.513,56 ",0,0,0,0
2895,LC87EST,Distrito Federal,DF,7," 1.052.675,00 "," 1.031.081,67 ",0,0,0,0
2896,LC87EST,Espírito Santo,ES,7," 4.156.737,00 "," 4.071.470,60 ",0,0,0,0
2897,LC87EST,Goiás,GO,7," 1.301.352,00 "," 1.274.657,60 ",0,0,0,0
2898,LC87EST,Maranhão,MA,7," 1.636.830,00 "," 1.603.254,00 ",0,0,0,0
2899,LC87EST,Minas Gerais,MG,7," 12.581.536,51 "," 12.323.453,71 ",0,0,0,0
2900,LC87EST,Mato Grosso do Sul,MS,7," 1.203.783,76 "," 1.179.090,76 ",0,0,0,0
2901,LC87EST,Mato Grosso,MT,7," 1.892.348,25 "," 1.853.530,85 ",0,0,0,0
2902,LC87EST,Pará,PA,7," 4.254.617,25 "," 4.167.343,05 ",0,0,0,0
2903,LC87EST,Paraíba,PB,7," 280.312,51 "," 274.562,51 ",0,0,0,0
2904,LC87EST,Pernambuco,PE,7," 1.448.508,76 "," 1.418.795,76 ",0,0,0,0
2905,LC87EST,Piauí,PI,7," 294.108,76 "," 288.075,76 ",0,0,0,0
2906,LC87EST,Paraná,PR,7," 9.830.496,00 "," 9.628.844,80 ",0,0,0,0
2907,LC87EST,Rio de Janeiro,RJ,7," 5.718.404,25 "," 5.601.103,65 ",0,0,0,0
2908,LC87EST,Rio Grande do Norte,RN,7," 353.086,51 "," 345.843,71 ",0,0,0,0
2909,LC87EST,Rondônia,RO,7," 243.155,25 "," 238.167,45 ",0,0,0,0
2910,LC87EST,Roraima,RR,7," 37.284,00 "," 36.519,20 ",0,0,0,0
2911,LC87EST,Rio Grande do Sul,RS,7," 9.793.348,51 "," 9.592.459,31 ",0,0,0,0
2912,LC87EST,Santa Catarina,SC,7," 3.501.527,25 "," 3.429.701,06 ",0,0,0,0
2913,LC87EST,Sergipe,SE,7," 244.227,76 "," 239.217,96 ",0,0,0,0
2914,LC87EST,São Paulo,SP,7," 30.363.255,00 "," 29.740.419,00 ",0,0,0,0
2915,LC87EST,Tocantins,TO,7," 76.761,76 "," 75.187,16 ",0,0,0,0
2916,LC87MUN,Acre,AC,7," 29.588,10 "," 28.981,14 ",0,0,0,0
2917,LC87MUN,Alagoas,AL,7," 273.071,89 "," 267.470,41 ",0,0,0,0
2918,LC87MUN,Amazonas,AM,7," 327.561,24 "," 320.842,08 ",0,0,0,0
2919,LC87MUN,Amapá,AP,7," 132.106,07 "," 129.396,20 ",0,0,0,0
2920,LC87MUN,Bahia,BA,7," 1.207.916,16 "," 1.183.138,53 ",0,0,0,0
2921,LC87MUN,Ceará,CE,7," 529.363,97 "," 518.505,24 ",0,0,0,0
2922,LC87MUN,Distrito Federal,DF,7,0,0,0,0,0,0
2923,LC87MUN,Espírito Santo,ES,7," 1.385.579,28 "," 1.357.157,15 ",0,0,0,0
2924,LC87MUN,Goiás,GO,7," 433.785,03 "," 424.886,86 ",0,0,0,0
2925,LC87MUN,Maranhão,MA,7," 545.610,86 "," 534.418,83 ",0,0,0,0
2926,LC87MUN,Minas Gerais,MG,7," 4.193.848,94 "," 4.107.821,32 ",0,0,0,0
2927,LC87MUN,Mato Grosso do Sul,MS,7," 401.261,56 "," 393.030,55 ",0,0,0,0
2928,LC87MUN,Mato Grosso,MT,7," 630.783,33 "," 617.844,19 ",0,0,0,0
2929,LC87MUN,Pará,PA,7," 1.418.206,41 "," 1.389.114,90 ",0,0,0,0
2930,LC87MUN,Paraíba,PB,7," 93.438,38 "," 91.521,70 ",0,0,0,0
2931,LC87MUN,Pernambuco,PE,7," 482.837,06 "," 472.932,63 ",0,0,0,0
2932,LC87MUN,Piauí,PI,7," 98.037,19 "," 96.026,18 ",0,0,0,0
2933,LC87MUN,Paraná,PR,7," 3.276.833,59 "," 3.209.616,56 ",0,0,0,0
2934,LC87MUN,Rio de Janeiro,RJ,7," 1.906.135,09 "," 1.867.034,94 ",0,0,0,0
2935,LC87MUN,Rio Grande do Norte,RN,7," 117.696,14 "," 115.281,95 ",0,0,0,0
2936,LC87MUN,Rondônia,RO,7," 81.051,99 "," 79.389,37 ",0,0,0,0
2937,LC87MUN,Roraima,RR,7," 12.428,05 "," 12.173,15 ",0,0,0,0
2938,LC87MUN,Rio Grande do Sul,RS,7," 3.264.451,44 "," 3.197.488,45 ",0,0,0,0
2939,LC87MUN,Santa Catarina,SC,7," 1.167.176,97 "," 1.143.234,91 ",0,0,0,0
2940,LC87MUN,Sergipe,SE,7," 81.409,57 "," 79.739,61 ",0,0,0,0
2941,LC87MUN,São Paulo,SP,7," 10.121.087,63 "," 9.913.475,50 ",0,0,0,0
2942,LC87MUN,Tocantins,TO,7," 25.587,77 "," 25.062,94 ",0,0,0,0
2943,LC176EST,Acre,AC,7,,,,0," 122.137,50 "," 113.800,00 "
2944,LC176EST,Alagoas,AL,7,,,,0," 1.374.900,06 "," 1.131.425,01 "
2945,LC176EST,Amazonas,AM,7,,,,0," 1.695.937,59 "," 1.353.512,51 "
2946,LC176EST,Amapá,AP,7,,,,0," 508.100,00 "," 508.100,00 "
2947,LC176EST,Bahia,BA,7,,,,0," 9.722.913,52 "," 9.913.038,03 "
2948,LC176EST,Ceará,CE,7,,,,0," 3.219.450,24 "," 2.625.025,06 "
2949,LC176EST,Distrito Federal,DF,7,,,,0," 1.012.187,50 "," 1.012.187,50 "
2950,LC176EST,Espírito Santo,ES,7,,,,0," 7.051.950,34 "," 7.435.800,21 "
2951,LC176EST,Goiás,GO,7,,,,0," 13.414.339,85 "," 12.609.313,59 "
2952,LC176EST,Maranhão,MA,7,,,,0," 4.630.825,51 "," 4.783.537,77 "
2953,LC176EST,Minas Gerais,MG,7,,,,0," 32.544.278,28 "," 36.567.277,04 "
2954,LC176EST,Mato Grosso do Sul,MS,7,,,,0," 8.670.713,92 "," 8.680.700,71 "
2955,LC176EST,Mato Grosso,MT,7,,,,0," 37.318.281,98 "," 38.584.766,12 "
2956,LC176EST,Pará,PA,7,,,,0," 22.348.990,88 "," 26.225.864,58 "
2957,LC176EST,Paraíba,PB,7,,,,0," 391.287,51 "," 359.375,00 "
2958,LC176EST,Pernambuco,PE,7,,,,0," 1.951.075,02 "," 1.857.062,50 "
2959,LC176EST,Piauí,PI,7,,,,0," 1.518.225,23 "," 1.594.012,62 "
2960,LC176EST,Paraná,PR,7,,,,0," 20.648.101,61 "," 18.111.488,05 "
2961,LC176EST,Rio de Janeiro,RJ,7,,,,0," 7.331.287,50 "," 7.656.662,53 "
2962,LC176EST,Rio Grande do Norte,RN,7,,,,0," 851.987,58 "," 715.850,03 "
2963,LC176EST,Rondônia,RO,7,,,,0," 2.185.912,87 "," 2.300.887,70 "
2964,LC176EST,Roraima,RR,7,,,,0," 244.675,04 "," 242.125,02 "
2965,LC176EST,Rio Grande do Sul,RS,7,,,,0," 22.184.326,93 "," 18.136.675,56 "
2966,LC176EST,Santa Catarina,SC,7,,,,0," 6.915.487,98 "," 5.394.000,09 "
2967,LC176EST,Sergipe,SE,7,,,,0," 313.112,50 "," 313.112,50 "
2968,LC176EST,São Paulo,SP,7,,,,0," 38.927.250,00 "," 38.927.250,00 "
2969,LC176EST,Tocantins,TO,7,,,,0," 2.902.263,06 "," 2.847.150,27 "
2970,LC176MUN,Acre,AC,7,,,,0," 39.496,96 "," 36.835,34 "
2971,LC176MUN,Alagoas,AL,7,,,,0," 452.731,20 "," 372.882,97 "
2972,LC176MUN,Amazonas,AM,7,,,,0," 553.817,12 "," 441.996,47 "
2973,LC176MUN,Amapá,AP,7,,,,0," 162.303,55 "," 162.196,79 "
2974,LC176MUN,Bahia,BA,7,,,,0," 3.206.164,38 "," 3.266.842,88 "
2975,LC176MUN,Ceará,CE,7,,,,0," 1.068.937,50 "," 870.575,63 "
2976,LC176MUN,Distrito Federal,DF,7,,,,0," 337.395,83 "," 337.395,83 "
2977,LC176MUN,Espírito Santo,ES,7,,,,0," 2.350.650,11 "," 2.478.600,13 "
2978,LC176MUN,Goiás,GO,7,,,,0," 4.471.446,69 "," 4.203.104,56 "
2979,LC176MUN,Maranhão,MA,7,,,,0," 1.515.092,65 "," 1.556.901,60 "
2980,LC176MUN,Minas Gerais,MG,7,,,,0," 10.841.229,53 "," 12.183.921,02 "
2981,LC176MUN,Mato Grosso do Sul,MS,7,,,,0," 2.890.237,97 "," 2.893.566,90 "
2982,LC176MUN,Mato Grosso,MT,7,,,,0," 12.439.427,25 "," 12.861.588,74 "
2983,LC176MUN,Pará,PA,7,,,,0," 7.449.663,66 "," 8.741.954,86 "
2984,LC176MUN,Paraíba,PB,7,,,,0," 123.382,80 "," 113.236,60 "
2985,LC176MUN,Pernambuco,PE,7,,,,0," 626.943,68 "," 597.426,89 "
2986,LC176MUN,Piauí,PI,7,,,,0," 503.208,11 "," 528.694,39 "
2987,LC176MUN,Paraná,PR,7,,,,0," 6.782.144,36 "," 5.942.713,08 "
2988,LC176MUN,Rio de Janeiro,RJ,7,,,,0," 2.040.077,37 "," 2.151.343,51 "
2989,LC176MUN,Rio Grande do Norte,RN,7,,,,0," 277.739,48 "," 233.419,88 "
2990,LC176MUN,Rondônia,RO,7,,,,0," 728.637,64 "," 766.962,54 "
2991,LC176MUN,Roraima,RR,7,,,,0," 81.558,34 "," 80.708,35 "
2992,LC176MUN,Rio Grande do Sul,RS,7,,,,0," 7.394.775,65 "," 6.045.558,46 "
2993,LC176MUN,Santa Catarina,SC,7,,,,0," 2.286.229,09 "," 1.782.654,24 "
2994,LC176MUN,Sergipe,SE,7,,,,0," 102.183,84 "," 102.233,45 "
2995,LC176MUN,São Paulo,SP,7,,,,0," 12.652.573,09 "," 12.646.199,31 "
2996,LC176MUN,Tocantins,TO,7,,,,0," 939.355,27 "," 922.891,81 "
2997,TCP,Acre,AC,7,0," 41.350,50 ",,,,
2998,TCP,Alagoas,AL,7,0," 114.187,57 ",,,,
2999,TCP,Amapá,AP,7,0," 148.279,11 ",,,,
3000,TCP,Amazonas,AM,7,0," 36.878,93 ",,,,
3001,TCP,Bahia,BA,7,0," 757.988,42 ",,,,
3002,TCP,Ceará,CE,7,0," 275.597,66 ",,,,
3003,TCP,Distrito Federal,DF,7,0," 610.012,43 ",,,,
3004,TCP,Espírito Santo,ES,7,0," 329.625,79 ",,,,
3005,TCP,Goiás,GO,7,0," 596.923,49 ",,,,
3006,TCP,Maranhão,MA,7,0," 219.468,49 ",,,,
3007,TCP,Mato Grosso,MT,7,0," 1.539.406,63 ",,,,
3008,TCP,Mato Grosso do Sul,MS,7,0," 248.186,56 ",,,,
3009,TCP,Minas Gerais,MG,7,0," 308.509,37 ",,,,
3010,TCP,Pará,PA,7,0," 282.601,68 ",,,,
3011,TCP,Paraíba,PB,7,0," 119.985,99 ",,,,
3012,TCP,Paraná,PR,7,0," 272.506,87 ",,,,
3013,TCP,Pernambuco,PE,7,0," 142.717,56 ",,,,
3014,TCP,Piauí,PI,7,0," 989.897,49 ",,,,
3015,TCP,Rio de Janeiro,RJ,7,0," 1.198.836,45 ",,,,
3016,TCP,Rio Grande do Norte,RN,7,0," 115.934,92 ",,,,
3017,TCP,Rio Grande do Sul,RS,7,0," 120.638,86 ",,,,
3018,TCP,Rondônia,RO,7,0," 35.549,47 ",,,,
3019,TCP,Roraima,RR,7,0," 737.692,61 ",,,,
3020,TCP,Santa Catarina,SC,7,0," 552.416,41 ",,,,
3021,TCP,São Paulo,SP,7,0," 115.054,34 ",,,,
3022,TCP,Sergipe,SE,7,0," 4.144.498,71 ",,,,
3023,TCP,Tocantins,TO,7,0," 111.205,69 ",,,,
3024,CIDEEST,Acre,AC,8,0,0,0,0,0,0
3025,CIDEEST,Alagoas,AL,8,0,0,0,0,0,0
3026,CIDEEST,Amazonas,AM,8,0,0,0,0,0,0
3027,CIDEEST,Amapá,AP,8,0,0,0,0,0,0
3028,CIDEEST,Bahia,BA,8,0,0,0,0,0,0
3029,CIDEEST,Ceará,CE,8,0,0,0,0,0,0
3030,CIDEEST,Distrito Federal,DF,8,0,0,0,0,0,0
3031,CIDEEST,Espírito Santo,ES,8,0,0,0,0,0,0
3032,CIDEEST,Goiás,GO,8,0,0,0,0,0,0
3033,CIDEEST,Maranhão,MA,8,0,0,0,0,0,0
3034,CIDEEST,Minas Gerais,MG,8,0,0,0,0,0,0
3035,CIDEEST,Mato Grosso do Sul,MS,8,0,0,0,0,0,0
3036,CIDEEST,Mato Grosso,MT,8,0,0,0,0,0,0
3037,CIDEEST,Pará,PA,8,0,0,0,0,0,0
3038,CIDEEST,Paraíba,PB,8,0,0,0,0,0,0
3039,CIDEEST,Pernambuco,PE,8,0,0,0,0,0,0
3040,CIDEEST,Piauí,PI,8,0,0,0,0,0,0
3041,CIDEEST,Paraná,PR,8,0,0,0,0,0,0
3042,CIDEEST,Rio de Janeiro,RJ,8,0,0,0,0,0,0
3043,CIDEEST,Rio Grande do Norte,RN,8,0,0,0,0,0,0
3044,CIDEEST,Rondônia,RO,8,0,0,0,0,0,0
3045,CIDEEST,Roraima,RR,8,0,0,0,0,0,0
3046,CIDEEST,Rio Grande do Sul,RS,8,0,0,0,0,0,0
3047,CIDEEST,Santa Catarina,SC,8,0,0,0,0,0,0
3048,CIDEEST,Sergipe,SE,8,0,0,0,0,0,0
3049,CIDEEST,São Paulo,SP,8,0,0,0,0,0,0
3050,CIDEEST,Tocantins,TO,8,0,0,0,0,0,0
3051,CIDEMUN,Acre,AC,8,0,0,0,0,0,0
3052,CIDEMUN,Alagoas,AL,8,0,0,0,0,0,0
3053,CIDEMUN,Amazonas,AM,8,0,0,0,0,0,0
3054,CIDEMUN,Amapá,AP,8,0,0,0,0,0,0
3055,CIDEMUN,Bahia,BA,8,0,0,0,0,0,0
3056,CIDEMUN,Ceará,CE,8,0,0,0,0,0,0
3057,CIDEMUN,Distrito Federal,DF,8,0,0,0,0,0,0
3058,CIDEMUN,Espírito Santo,ES,8,0,0,0,0,0,0
3059,CIDEMUN,Goiás,GO,8,0,0,0,0,0,0
3060,CIDEMUN,Maranhão,MA,8,0,0,0,0,0,0
3061,CIDEMUN,Minas Gerais,MG,8,0,0,0,0,0,0
3062,CIDEMUN,Mato Grosso do Sul,MS,8,0,0,0,0,0,0
3063,CIDEMUN,Mato Grosso,MT,8,0,0,0,0,0,0
3064,CIDEMUN,Pará,PA,8,0,0,0,0,0,0
3065,CIDEMUN,Paraíba,PB,8,0,0,0,0,0,0
3066,CIDEMUN,Pernambuco,PE,8,0,0,0,0,0,0
3067,CIDEMUN,Piauí,PI,8,0,0,0,0,0,0
3068,CIDEMUN,Paraná,PR,8,0,0,0,0,0,0
3069,CIDEMUN,Rio de Janeiro,RJ,8,0,0,0,0,0,0
3070,CIDEMUN,Rio Grande do Norte,RN,8,0,0,0,0,0,0
3071,CIDEMUN,Rondônia,RO,8,0,0,0,0,0,0
3072,CIDEMUN,Roraima,RR,8,0,0,0,0,0,0
3073,CIDEMUN,Rio Grande do Sul,RS,8,0,0,0,0,0,0
3074,CIDEMUN,Santa Catarina,SC,8,0,0,0,0,0,0
3075,CIDEMUN,Sergipe,SE,8,0,0,0,0,0,0
3076,CIDEMUN,São Paulo,SP,8,0,0,0,0,0,0
3077,CIDEMUN,Tocantins,TO,8,0,0,0,0,0,0
3078,FEXEST,Acre,AC,8,0,0,0,0,0,0
3079,FEXEST,Alagoas,AL,8,0,0,0,0,0,0
3080,FEXEST,Amazonas,AM,8,0,0,0,0,0,0
3081,FEXEST,Amapá,AP,8,0,0,0,0,0,0
3082,FEXEST,Bahia,BA,8,0,0,0,0,0,0
3083,FEXEST,Ceará,CE,8,0,0,0,0,0,0
3084,FEXEST,Distrito Federal,DF,8,0,0,0,0,0,0
3085,FEXEST,Espírito Santo,ES,8,0,0,0,0,0,0
3086,FEXEST,Goiás,GO,8,0,0,0,0,0,0
3087,FEXEST,Maranhão,MA,8,0,0,0,0,0,0
3088,FEXEST,Minas Gerais,MG,8,0,0,0,0,0,0
3089,FEXEST,Mato Grosso do Sul,MS,8,0,0,0,0,0,0
3090,FEXEST,Mato Grosso,MT,8,0,0,0,0,0,0
3091,FEXEST,Pará,PA,8,0,0,0,0,0,0
3092,FEXEST,Paraíba,PB,8,0,0,0,0,0,0
3093,FEXEST,Pernambuco,PE,8,0,0,0,0,0,0
3094,FEXEST,Piauí,PI,8,0,0,0,0,0,0
3095,FEXEST,Paraná,PR,8,0,0,0,0,0,0
3096,FEXEST,Rio de Janeiro,RJ,8,0,0,0,0,0,0
3097,FEXEST,Rio Grande do Norte,RN,8,0,0,0,0,0,0
3098,FEXEST,Rondônia,RO,8,0,0,0,0,0,0
3099,FEXEST,Roraima,RR,8,0,0,0,0,0,0
3100,FEXEST,Rio Grande do Sul,RS,8,0,0,0,0,0,0
3101,FEXEST,Santa Catarina,SC,8,0,0,0,0,0,0
3102,FEXEST,Sergipe,SE,8,0,0,0,0,0,0
3103,FEXEST,São Paulo,SP,8,0,0,0,0,0,0
3104,FEXEST,Tocantins,TO,8,0,0,0,0,0,0
3105,FEXMUN,Acre,AC,8,0,0,0,0,0,0
3106,FEXMUN,Alagoas,AL,8,0,0,0,0,0,0
3107,FEXMUN,Amazonas,AM,8,0,0,0,0,0,0
3108,FEXMUN,Amapá,AP,8,0,0,0,0,0,0
3109,FEXMUN,Bahia,BA,8,0,0,0,0,0,0
3110,FEXMUN,Ceará,CE,8,0,0,0,0,0,0
3111,FEXMUN,Distrito Federal,DF,8,0,0,0,0,0,0
3112,FEXMUN,Espírito Santo,ES,8,0,0,0,0,0,0
3113,FEXMUN,Goiás,GO,8,0,0,0,0,0,0
3114,FEXMUN,Maranhão,MA,8,0,0,0,0,0,0
3115,FEXMUN,Minas Gerais,MG,8,0,0,0,0,0,0
3116,FEXMUN,Mato Grosso do Sul,MS,8,0,0,0,0,0,0
3117,FEXMUN,Mato Grosso,MT,8,0,0,0,0,0,0
3118,FEXMUN,Pará,PA,8,0,0,0,0,0,0
3119,FEXMUN,Paraíba,PB,8,0,0,0,0,0,0
3120,FEXMUN,Pernambuco,PE,8,0,0,0,0,0,0
3121,FEXMUN,Piauí,PI,8,0,0,0,0,0,0
3122,FEXMUN,Paraná,PR,8,0,0,0,0,0,0
3123,FEXMUN,Rio de Janeiro,RJ,8,0,0,0,0,0,0
3124,FEXMUN,Rio Grande do Norte,RN,8,0,0,0,0,0,0
3125,FEXMUN,Rondônia,RO,8,0,0,0,0,0,0
3126,FEXMUN,Roraima,RR,8,0,0,0,0,0,0
3127,FEXMUN,Rio Grande do Sul,RS,8,0,0,0,0,0,0
3128,FEXMUN,Santa Catarina,SC,8,0,0,0,0,0,0
3129,FEXMUN,Sergipe,SE,8,0,0,0,0,0,0
3130,FEXMUN,São Paulo,SP,8,0,0,0,0,0,0
3131,FEXMUN,Tocantins,TO,8,0,0,0,0,0,0
3132,FPE,Acre,AC,8," 177.540.640,44 "," 194.019.952,62 "," 212.517.262,77 "," 180.189.869,74 "," 306.255.225,78 ",0
3133,FPE,Alagoas,AL,8," 216.516.165,41 "," 235.682.354,34 "," 258.289.503,24 "," 219.230.786,30 "," 374.853.506,68 ",0
3134,FPE,Amazonas,AM,8," 147.874.505,59 "," 163.407.142,80 "," 181.161.941,42 "," 147.688.057,63 "," 284.592.515,78 ",0
3135,FPE,Amapá,AP,8," 175.961.394,21 "," 192.024.600,34 "," 207.171.963,62 "," 179.791.757,25 "," 306.482.028,26 ",0
3136,FPE,Bahia,BA,8," 482.657.233,26 "," 523.795.192,48 "," 561.706.358,60 "," 494.148.096,32 "," 784.671.319,88 ",0
3137,FPE,Ceará,CE,8," 376.906.724,08 "," 408.538.706,42 "," 437.609.595,05 "," 385.746.294,52 "," 605.235.882,61 ",0
3138,FPE,Distrito Federal,DF,8," 35.548.516,12 "," 38.601.564,06 "," 41.630.379,03 "," 36.310.352,37 "," 58.573.934,30 ",0
3139,FPE,Espírito Santo,ES,8," 79.410.699,01 "," 87.536.680,31 "," 97.694.965,87 "," 79.318.387,26 "," 138.199.975,73 ",0
3140,FPE,Goiás,GO,8," 147.065.579,23 "," 160.975.085,65 "," 171.221.595,45 "," 149.695.708,83 "," 258.350.799,45 ",0
3141,FPE,Maranhão,MA,8," 371.809.055,02 "," 402.991.295,52 "," 433.960.739,86 "," 379.750.107,45 "," 611.760.506,98 ",0
3142,FPE,Minas Gerais,MG,8," 229.758.823,46 "," 252.092.839,81 "," 273.671.293,30 "," 234.625.578,78 "," 398.517.856,16 ",0
3143,FPE,Mato Grosso do Sul,MS,8," 70.735.934,92 "," 75.513.453,80 "," 83.540.607,34 "," 70.186.284,04 "," 118.612.859,41 ",0
3144,FPE,Mato Grosso,MT,8," 119.031.507,50 "," 129.590.122,57 "," 137.931.140,77 "," 121.284.592,30 "," 192.870.298,80 ",0
3145,FPE,Pará,PA,8," 316.075.812,43 "," 344.032.289,60 "," 373.969.949,90 "," 321.692.797,09 "," 534.768.900,48 ",0
3146,FPE,Paraíba,PB,8," 246.054.128,99 "," 267.463.773,58 "," 285.048.462,89 "," 251.857.987,30 "," 402.117.570,25 ",0
3147,FPE,Pernambuco,PE,8," 354.046.332,21 "," 384.685.614,51 "," 414.936.650,66 "," 362.987.987,79 "," 579.566.656,34 ",0
3148,FPE,Piauí,PI,8," 222.767.304,21 "," 242.474.236,85 "," 263.051.658,68 "," 227.453.529,92 "," 374.581.095,07 ",0
3149,FPE,Paraná,PR,8," 148.422.467,35 "," 160.232.869,41 "," 170.479.050,01 "," 151.450.466,90 "," 240.592.914,83 ",0
3150,FPE,Rio de Janeiro,RJ,8," 82.046.603,09 "," 90.021.744,88 "," 103.567.608,02 "," 80.613.245,61 "," 125.232.888,05 ",0
3151,FPE,Rio Grande do Norte,RN,8," 214.919.133,16 "," 232.602.542,34 "," 253.515.720,30 "," 219.803.217,41 "," 349.463.500,59 ",0
3152,FPE,Rondônia,RO,8," 146.920.324,62 "," 160.267.599,60 "," 174.441.215,38 "," 148.193.249,70 "," 245.781.192,77 ",0
3153,FPE,Roraima,RR,8," 127.589.510,55 "," 139.101.019,89 "," 154.409.145,66 "," 130.525.536,45 "," 236.299.624,74 ",0
3154,FPE,Rio Grande do Sul,RS,8," 118.822.694,78 "," 128.555.315,77 "," 134.229.637,38 "," 123.608.456,66 "," 176.993.437,96 ",0
3155,FPE,Santa Catarina,SC,8," 65.935.929,81 "," 72.490.473,47 "," 75.856.396,63 "," 67.382.595,89 "," 108.680.764,15 ",0
3156,FPE,Sergipe,SE,8," 213.405.606,11 "," 231.036.978,46 "," 249.736.674,71 "," 218.532.835,05 "," 345.970.962,56 ",0
3157,FPE,São Paulo,SP,8," 51.727.648,91 "," 54.847.775,58 "," 59.615.984,58 "," 52.485.535,31 "," 82.102.358,59 ",0
3158,FPE,Tocantins,TO,8," 222.057.285,37 "," 240.891.315,83 "," 256.479.753,85 "," 227.937.377,58 "," 351.468.504,33 ",0
3159,FPM,Acre,AC,8," 27.124.337,25 "," 31.572.441,77 "," 33.974.185,34 "," 29.568.985,85 "," 51.189.164,17 ",0
3160,FPM,Alagoas,AL,8," 129.022.633,40 "," 133.525.627,64 "," 144.075.132,19 "," 125.092.250,67 "," 203.992.038,16 ",0
3161,FPM,Amazonas,AM,8," 83.173.503,42 "," 95.092.880,93 "," 102.517.961,64 "," 89.095.771,27 "," 145.183.928,22 ",0
3162,FPM,Amapá,AP,8," 21.346.524,68 "," 23.263.980,74 "," 25.010.645,10 "," 21.783.276,34 "," 35.419.585,29 ",0
3163,FPM,Bahia,BA,8," 503.562.806,81 "," 540.029.431,84 "," 582.908.497,05 "," 505.716.787,20 "," 825.024.719,45 ",0
3164,FPM,Ceará,CE,8," 268.637.307,67 "," 292.292.941,51 "," 315.356.400,72 "," 273.760.199,65 "," 446.424.193,20 ",0
3165,FPM,Distrito Federal,DF,8," 9.281.241,17 "," 10.124.195,27 "," 10.858.746,50 "," 9.474.851,99 "," 15.377.944,04 ",0
3166,FPM,Espírito Santo,ES,8," 95.071.938,05 "," 104.982.019,83 "," 116.644.567,82 "," 101.206.053,43 "," 160.330.767,90 ",0
3167,FPM,Goiás,GO,8," 198.234.562,98 "," 215.630.882,02 "," 236.037.013,14 "," 204.803.688,66 "," 334.111.368,81 ",0
3168,FPM,Maranhão,MA,8," 224.582.607,22 "," 247.097.071,43 "," 266.576.840,95 "," 231.322.089,24 "," 377.243.773,41 ",0
3169,FPM,Minas Gerais,MG,8," 709.481.872,58 "," 771.650.060,46 "," 833.433.195,18 "," 722.932.499,38 "," 1.179.866.087,87 ",0
3170,FPM,Mato Grosso do Sul,MS,8," 79.297.992,60 "," 86.265.834,54 "," 93.149.230,87 "," 80.837.629,86 "," 131.896.161,62 ",0
3171,FPM,Mato Grosso,MT,8," 98.629.922,79 "," 107.288.572,30 "," 114.532.737,76 "," 100.190.137,83 "," 163.483.845,64 ",0
3172,FPM,Pará,PA,8," 189.874.263,32 "," 206.559.784,99 "," 222.829.695,11 "," 193.363.628,30 "," 315.327.611,74 ",0
3173,FPM,Paraíba,PB,8," 169.682.850,37 "," 184.594.850,86 "," 199.316.536,70 "," 172.976.544,88 "," 282.223.829,81 ",0
3174,FPM,Pernambuco,PE,8," 265.916.099,50 "," 289.269.130,81 "," 312.155.410,90 "," 266.111.838,25 "," 441.789.036,27 ",0
3175,FPM,Piauí,PI,8," 143.639.846,91 "," 156.305.327,18 "," 168.634.824,50 "," 146.426.477,62 "," 237.936.723,33 ",0
3176,FPM,Paraná,PR,8," 365.017.383,68 "," 397.012.868,63 "," 428.812.799,99 "," 372.899.753,95 "," 610.067.379,91 ",0
3177,FPM,Rio de Janeiro,RJ,8," 159.054.672,41 "," 173.006.387,97 "," 192.707.456,53 "," 167.162.139,96 "," 272.518.334,20 ",0
3178,FPM,Rio Grande do Norte,RN,8," 133.909.260,24 "," 145.680.625,04 "," 157.241.320,68 "," 136.463.588,38 "," 222.602.262,82 ",0
3179,FPM,Rondônia,RO,8," 47.828.626,73 "," 52.058.328,69 "," 56.150.491,94 "," 48.780.525,87 "," 79.519.225,72 ",0
3180,FPM,Roraima,RR,8," 27.174.765,64 "," 29.629.844,07 "," 31.815.537,12 "," 27.736.418,58 "," 45.056.540,12 ",0
3181,FPM,Rio Grande do Sul,RS,8," 365.488.642,82 "," 397.515.377,95 "," 428.041.158,11 "," 371.296.872,58 "," 605.988.400,64 ",0
3182,FPM,Santa Catarina,SC,8," 210.790.466,40 "," 229.255.531,69 "," 247.590.105,25 "," 214.750.331,64 "," 351.792.925,45 ",0
3183,FPM,Sergipe,SE,8," 78.754.086,96 "," 87.941.323,95 "," 94.867.128,81 "," 82.373.919,58 "," 134.309.061,76 ",0
3184,FPM,São Paulo,SP,8," 720.156.329,67 "," 783.188.968,35 "," 846.486.428,56 "," 734.796.677,44 "," 1.199.086.974,40 ",0
